Justiça#Tribunal#UF#Tipo de unidade#Classificação da unidade#Código#Unidade Judiciária#Município sede#Telefone#CEP#Endereço#Unidades Judiciárias#Estoque#Taxa de congestionamento líquida#Taxa de congestionamento total
Total###########1.124#1.519.657#58,9%#62,6%
Justiça Estadual#Total##########1.103#1.475.089#58,7%#62,2%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8842#MARINGÁ - VARA DE EXECUÇÕES PENAIS E CORREGEDORIA DOS PRESÍDIOS#MARINGA#(041) 3200-2000#87.013-900#AV. TIRADENTES 380#1#3.169#96,6%#96,6%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#13979#COLOMBO - 2ª VARA CRIMINAL#COLOMBO#(041) 3200-2000#83.414-010#R. FRANCISCO CAMARGO 191#1#2.722#72,8%#75,0%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8802#LONDRINA - 2ª VARA CRIMINAL#LONDRINA#(041) 3200-2000#86.070-545#AV. TIRADENTES 1575#1#1.843#67,5%#71,1%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#13006#GUARAPUAVA - 2ª VARA CRIMINAL#GUARAPUAVA#(041) 3200-2000#85.070-180#AV. MANOEL RIBAS 500#1#1.335#47,1%#55,2%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8757#CURITIBA - 6ª VARA CRIMINAL#CURITIBA#(041) 3200-2000#80.540-180#AV. ANITA GARIBALDI 750#1#562#36,9%#47,3%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8824#PONTA GROSSA - 2ª VARA CRIMINAL#PONTA GROSSA#(041) 3200-2000#84.035-900#R. LEOPOLDO GUIMARAES DA CUNHA 590#1#747#44,3%#59,0%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8761#CURITIBA - 10ª VARA CRIMINAL#CURITIBA#(041) 3200-2000#80.540-180#AV. ANITA GARIBALDI 750#1#895#43,7%#56,0%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8826#PONTA GROSSA - 3ª VARA CRIMINAL#PONTA GROSSA#(041) 3200-2000#84.035-900#R. LEOPOLDO GUIMARAES DA CUNHA 590#1#1.406#60,9%#66,0%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#16277#SARANDI - 2ª VARA CRIMINAL#SARANDI#(041) 3200-2000#87.111-001#AV. MARINGÁ 3033#1#789#62,4%#64,2%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#16415#ARAPONGAS - 2ª VARA CRIMINAL#ARAPONGAS#(041) 3200-2000#86.701-270#R. IBIS 888#1#2.515#76,5%#78,8%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#16451#MARINGÁ - VARA DE EXECUÇÃO DE PENAS E MEDIDAS ALTERNATIVAS#MARINGA#(041) 3200-2000#87.013-900#AV. TIRADENTES 380#1#2.440#75,2%#75,2%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#78100#CURITIBA - 2º JUIZADO DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER#CURITIBA#(041) 3200-2000#80.030-200#R. MAUÁ 920#1#7.407#70,4%#74,2%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE SEGUNDO GRAU OU DE TRIBUNAIS SUPERIORES#CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)#26820#1ª CÂMARA CRIMINAL#CURITIBA#(041) 3200-2000#80.530-912#PÇ. NOSSA SENHORA DE SALETTE, S/N#1#4.574#35,6%#35,6%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE SEGUNDO GRAU OU DE TRIBUNAIS SUPERIORES#CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)#26826#4ª CÂMARA CRIMINAL#CURITIBA#(041) 3200-2000#80.530-912#PÇ. NOSSA SENHORA DE SALETTE, S/N#1#2.496#21,1%#21,1%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE SEGUNDO GRAU OU DE TRIBUNAIS SUPERIORES#CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)#26828#5ª CÂMARA CRIMINAL#CURITIBA#(041) 3200-2000#80.530-912#PÇ. NOSSA SENHORA DE SALETTE, S/N#1#2.636#24,9%#24,9%
Justiça Estadual#TJPR#PR#UNIDADES JUDICIÁRIAS DE SEGUNDO GRAU OU DE TRIBUNAIS SUPERIORES#CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)#26824#3ª CÂMARA CRIMINAL#CURITIBA#(041) 3200-2000#80.530-912#PÇ. NOSSA SENHORA DE SALETTE, S/N#1#4.957#35,9%#36,0%
Justiça Estadual#TJRJ#RJ#ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE#OAADJ - OUTRAS ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE.#63536#BELFORD ROXO CENTRAL PENAS MEDIDAS ALTERN#BELFORD ROXO#(021) 2786-8369#26.165-380#AV. JOAQUIM DA COSTA LIMA, S/N - 2º ANDAR#1#2#100,0%#100,0%
Justiça Estadual#TJRJ#RJ#ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE#OAADJ - OUTRAS ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE.#63270#DUQUE DE CAXIAS CENTRAL PENAS MEDIDAS ALTERN#DUQUE DE CAXIAS#(021) 3661-9484#25.075-095#RUA GENERAL DIONISIO, 764 - 3 ANDAR#1#3#100,0%#100,0%
Justiça Estadual#TJRJ#RJ#ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE#OAADJ - OUTRAS ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE.#78460#NITEROI CENTRAL PENAS MEDIDAS ALTERN#NITEROI#(021) 2613-9693#24.020-069#RUA CORONEL GOMES MACHADO, S/N - 10 ANDAR#1#129#59,7%#59,7%
Justiça Estadual#TJRJ#RJ#ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE#OAADJ - OUTRAS ÁREAS DE APOIO DIRETO À ATIVIDADE JUDICANTE.#63682#SAO GONCALO CENTRAL APOIO E ACOMP PENAS E MED ALT#SAO GONCALO#(021) 2702-9382#24.744-680#RUA OSÓRIO COSTA, 0000 - S/Nº#1#1#5,6%#5,6%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#63691#NOVA IGUACU J VIO DOM FAM#NOVA IGUACU#(021) 2765-5139#26.262-070#RUA CORONEL BERNARDINO DE MELO, 00 - ANEXO - 3º ANDAR#1#1.824#22,3%#22,4%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#63711#CARAPEBUS/QUISSAMA J ESP ADJ CRIM#QUISSAMA#(022) 2768-6810#28.735-000#ESTRADA DO CORREIO IMPERIAL , 1003#1#708#81,6%#81,9%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7238#NOVA IGUACU JUI ESP CRIM#NOVA IGUACU#(021) 2765-5142#26.262-070#RUA CORONEL BERNARDINO DE MELO, 0000000000 - ANEXO FÓRUM/3º ANDAR#1#14#0,6%#0,6%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7771#MADUREIRA REGIONAL XV JUI ESP CRIM#RIO DE JANEIRO#(021) 2583-3467#21.310-310#AV. ERNANI CARDOSO, 152 - TERREO#1#39#0,8%#1,6%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#63436#SAO GONCALO I JUI ESP CRIM#SAO GONCALO#(021) 2702-9337#24.744-680#RUA OSORIO COSTA, S/N#1#140#6,0%#6,6%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7935#CAPITAL IV JUI ESP CRIM#RIO DE JANEIRO#(021) 2511-1670#22.430-190#RUA HUMBERTO DE CAMPOS, 315 - 2º ANDAR#1#798#31,4%#34,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#17449#DUQUE DE CAXIAS I JUI ESP CRIM#DUQUE DE CAXIAS#(021) 3661-9284#25.075-095#RUA GENERAL DIONISIO, 764 - FORUM#1#69#3,5%#3,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7961#CAPITAL VIII JUI ESP CRIM#RIO DE JANEIRO#(021) 3133-2247#20.020-903#AV. ERASMO BRAGA, 115 - SALA 406#1#340#8,1%#15,1%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7697#NITEROI I JUI ESP CRIM#NITEROI#(021) 2613-9632#24.020-069#AV. AMARAL PEIXOTO, S/N - 9 ANDAR#1#163#7,7%#8,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#63640#SANTA CRUZ REGIONAL JUI ESP ADJ CRIM#RIO DE JANEIRO#(021) 3626-8613#23.570-220#RUA OLAVO BILAC, 00 - S/N#1#4#0,1%#0,2%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7355#CAPITAL I JUI ESP CRIM#RIO DE JANEIRO#(021) 2535-5060#22.251-030#RUA ASSUNÇÃO, 501#1#209#7,8%#11,4%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7276#CAMPO GRANDE REGIONAL XVIII JUI ESP CRIM#RIO DE JANEIRO#(021) 3470-9678#23.050-230#RUA CARLOS DA SILVA COSTA, 141 - BLOCO 3 - 3º ANDAR#1#287#7,8%#9,1%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7376#CAPITAL III JUI ESP CRIM#RIO DE JANEIRO#(021) 3133-4020#20.020-903#AV. ERASMO BRAGA, 115 - SALA 348-D, LAMINA I, 3 ANDAR#1#454#16,4%#20,4%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#7525#JACAREPAGUA REGIONAL XVI JUI ESP CRIM#RIO DE JANEIRO#(021) 2444-8045#22.710-195#RUA PROFESSORA FRANCISCA PIRAGIBE, 80 - SALA 102#1#210#6,2%#9,3%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8052#NOVA IGUACU 1 VARA CRIMINAL#NOVA IGUACU#(021) 2765-1000#26.255-230#RUA DR. MARIO GUIMARAES, 968 -#1#4.103#82,1%#84,3%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7237#CAPITAL 27 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2257#20.020-903#AV. ERASMO BRAGA, 115 - SALA 612 - LAMINA II#1#2.398#60,3%#70,9%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7224#CAPITAL 43 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2099#20.020-903#AV. PALÁCIO DA JUSTIÇA, 115 - SALA 1202 LII#1#1.385#53,7%#63,6%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#14566#LEOPOLDINA REGIONAL VI JUI VIO DOM FAM C/ MULHER#RIO DE JANEIRO#(021) 3962-4372#21.021-380#RUA FILOMENA NUNES, 1071 - SALA 106#1#9.749#56,8%#69,6%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7587#CAPITAL 39 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2987#20.020-903#AV. ERASMO BRAGA, 115 - SALA 812 - LAMINA II#1#2.424#68,7%#77,8%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7797#CAPITAL 11 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-4024#20.020-903#AV. ERASMO BRAGA, 115 - SALA 504, LAMINA II#1#1.666#61,1%#70,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#63326#MESQUITA 7 VARA CRIMINAL#MESQUITA#(021) 2797-8630#26.553-020#RUA PARANÁ, 01 - 2º ANDAR CENTRO - MESQUITA#1#2.220#72,5%#74,9%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7140#NOVA IGUACU 4 VARA CRIMINAL#NOVA IGUACU#(021) 2765-5137#26.255-230#AV. DOUTOR MÁRIO GUIMARÃES, 968 -#1#954#71,0%#73,8%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7296#CAPITAL 3 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2630#20.020-903#AV. ERASMO BRAGA, 115 - SALA 908, LAMINA II#1#1.294#78,6%#83,1%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7557#CAPITAL 38 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2270#20.020-903#AV. ERASMO BRAGA, 115 - LÂMINA II SALA 810#1#2.270#59,0%#70,6%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7379#CAPITAL 32 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2428#20.020-903#AV. ERASMO BRAGA, 115 - SALA 708 - LAMINA II#1#2.480#83,9%#87,3%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7535#CAPITAL 37 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2259#20.020-903#AV. ERASMO BRAGA, 115 - SALA 808 - LAMINA II#1#2.102#58,2%#65,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7501#CAPITAL 35 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2249#20.020-903#AV. ERASMO BRAGA, 115 - SALA 804 - LAMINA II#1#2.405#55,0%#69,9%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#11685#JACAREPAGUA REGIONAL III J VIO DOM FAM#RIO DE JANEIRO#(021) 2444-8165#22.710-195#RUA PROFESSORA FRANCISCA PIRAGIBE, 80 - 2º ANDAR, SALA 202#1#3.949#31,2%#42,2%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7848#BANGU REGIONAL 2 VARA CRIMINAL#RIO DE JANEIRO#(021) 3338-2081#21.810-050#RUA 12 DE FEVEREIRO, S/N#1#1.987#59,8%#64,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#63568#SAO GONCALO JUI VIO DOM FAM#SAO GONCALO#(021) 2702-8490#24.744-680#RUA OSÓRIO COSTA, 00 - SL. 408#1#4.151#48,4%#52,8%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8058#DUQUE DE CAXIAS J VIO DOM FAM#DUQUE DE CAXIAS#(021) 3661-9145#25.075-095#RUA GENERAL DIONÍSIO, 764 - DCXJVDFM@TJRJ.JUS.BR#1#4.852#42,2%#44,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7588#NITEROI 4 VARA CRIMINAL#NITEROI#(021) 2716-4557#24.020-069#RUA CORONEL GOMES MACHADO, - - S/Nº - 11º ANDAR#1#2.057#61,9%#69,6%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8003#VOLTA REDONDA 2 VARA CRIMINAL#VOLTA REDONDA#(024) 3076-8410#27.213-145#RUA DESEMBARGADOR ELLIS ERMYDIO FIGUEIRA, 00 - 3º ANADAR#1#1.645#67,2%#70,4%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7358#CAPITAL I J VIO DOM FAM#RIO DE JANEIRO#(021) 3133-2293#20.020-903#AV. ERASMO BRAGA, 115 - LAMINA II SALAS 1206/1208#1#4.484#54,2%#66,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8057#NOVA IGUACU 2 VARA CRIMINAL#NOVA IGUACU#(021) 2765-1000#26.255-230#RUA DR. MARIO GUIMARAES, 968 - SALA 206#1#3.912#81,2%#83,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8000#DUQUE DE CAXIAS 1 VARA CRIMINAL#DUQUE DE CAXIAS#(021) 3661-9280#25.075-095#RUA GENERAL DIONISIO, 764#1#3.242#68,3%#73,2%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7462#JACAREPAGUA REGIONAL 2 VARA CRIMINAL#RIO DE JANEIRO#(021) 2444-8119#22.710-195#RUA PROFESSORA FRANCISCA PIRAGIBE, 80 - SALA 302#1#2.366#61,2%#66,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#18417#SAO GONCALO 5 VARA CRIMINAL#SAO GONCALO#(021) 3715-8241#24.416-006#RUA DR. GETÚLIO VARGAS, 2512#1#1.917#76,0%#79,8%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7852#SAO GONCALO 2 VARA CRIMINAL#SAO GONCALO#(021) 3715-8325#24.744-680#RUA OSORIO COSTA, S/N - SALA 217#1#2.176#59,6%#65,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7861#SAO GONCALO 3 VARA CRIMINAL#SAO GONCALO#(021) 3715-8327#24.744-300#RUA OSORIO COSTA, S/N - SALA 311#1#2.063#50,5%#56,8%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7247#CAPITAL 28 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2950#20.020-903#AV. ERASMO BRAGA, 115 - SALA 702, LAMINA II#1#2.389#81,2%#86,1%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7731#CAPITAL 5 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2296#20.020-903#AV. ERASMO BRAGA, 115 - SALA 502#1#2.010#64,0%#74,8%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7210#CAPITAL 23 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2311#20.020-903#AV. ERASMO BRAGA, 115 - SALA  606 - LAMINA II#1#2.341#68,0%#80,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7595#CAPITAL 1 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2467#20.020-903#AV. ERASMO BRAGA, 115 - SALA 912 - LAMINA II#1#1.408#74,0%#79,1%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7481#CAPITAL 34 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2531#20.020-903#AV. ERASMO BRAGA, 115 - SALA 712 - LAMINA II#1#2.055#40,3%#55,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7645#CAPITAL 41 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-3571#20.020-903#AV. ERASMO BRAGA, 115 - SALA 904 - LAMINA II#1#2.738#68,1%#74,3%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7537#NITEROI 2 VARA CRIMINAL#NITEROI#(021) 2613-9600#24.020-069#RUA CORONEL GOMES MACHADO, S/N - 10 ANDAR#1#2.091#60,9%#67,4%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7520#REGIONAL VILA INHOMIRIM VARA CRIMINAL#MAGE#(021) 2739-3868#25.900-000#AV. SANTOS DUMONT, S/N - PARQUE SANTANA#1#1.673#62,1%#70,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7168#CAMPO GRANDE REGIONAL II J VIO DOM FAM#RIO DE JANEIRO#(021) 3338-2000#21.810-052#RUA DOZE DE FEVEREIRO S/N#1#4.215#48,4%#57,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#63335#CAPITAL V J VIO DOM FAM#RIO DE JANEIRO#(021) 3133-3938#20.020-903#AV. PALÁCIO DA JUSTIÇA, 115 - L. II SALA 1210#1#2.902#57,6%#66,3%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#18122#BANGU REGIONAL IV J VIO DOM FAM#RIO DE JANEIRO#(021) 3338-2030#21.810-052#RUA 12 DE FEVEREIRO, S/N#1#2.543#45,3%#48,8%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7829#CAPITAL 19 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2303#20.020-903#AV. ERASMO BRAGA, 115 - LÂMINA II, SALA 512#1#2.185#78,3%#82,4%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7820#CAPITAL 16 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2264#20.020-903#AV. ERASMO BRAGA, 115 - SALA 508 - LAMINA II#1#1.743#50,1%#61,1%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7518#CAPITAL 36 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2810#20.020-903#AV. ERASMO BRAGA, 115 - SL 806#1#3.466#68,8%#76,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7685#PETROPOLIS 2 VARA CRIMINAL#PETROPOLIS#(024) 2222-8536#25.730-735#ESTRADA UNIAO E INDUSTRIA, 9900 - FORUM#1#3.433#71,1%#75,7%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7488#NITEROI 1 VARA CRIMINAL#NITEROI#(021) 2613-9637#24.020-068#RUA CORONEL MACHADO, S/N - 10 ANDAR#1#1.625#47,8%#57,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7662#RESENDE 2 VARA CRIMINAL#RESENDE#(024) 3358-9634#27.510-060#AV. RITA MARIA FERREIRA DA ROCHA, 517#1#1.413#84,2%#85,1%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7658#CAPITAL 4 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2438#20.020-903#AV. ERASMO BRAGA, 115 - SALA 906 LAMINA II#1#851#60,0%#65,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7466#CAPITAL 33 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2949#20.020-903#AV. ERASMO BRAGA, 115 - LÂMINA II - SALA 710#1#2.023#60,5%#75,5%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#8005#DUQUE DE CAXIAS 2 VARA CRIMINAL#DUQUE DE CAXIAS#(021) 3661-9241#25.075-095#RUA GENERAL DIONISIO, 764 - SALA 210A/210B/210D-1 GAB#1#3.057#62,6%#68,1%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7228#CAPITAL 26 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-3146#20.020-903#AV. ERASMO BRAGA, 115 - SALA 610 - LAMINA II#1#3.492#80,2%#83,9%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7214#SANTA CRUZ REGIONAL 2 VARA CRIMINAL#RIO DE JANEIRO#(021) 3626-8618#23.570-220#RUA OLAVO BILAC, S/N#1#789#58,2%#63,9%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17887#MACAE 2 VARA CRIMINAL#MACAE#(022) 2757-9357#27.910-200#RODOVIA DO PETRÓLEO, 0 - KM 4#1#987#70,1%#73,3%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7371#CAPITAL 31 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2140#20.020-903#AV. ERASMO BRAGA, 115 - SALA 706 - LAMINA II#1#2.385#69,3%#78,7%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7903#SAO JOAO DE MERITI 2 VARA CRIMINAL#SAO JOAO DE MERITI#(021) 2786-9754#25.599-900#AV. PRESIDENTE LINCOLN, 857, 857 - FORUM#1#2.729#73,6%#76,0%
Justiça Estadual#TJRJ#RJ#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#7809#CAPITAL 14 VARA CRIMINAL#RIO DE JANEIRO#(021) 3133-2269#20.020-903#AV. ERASMO BRAGA, 115 - SALA 506 - LAMINA II#1#1.687#47,7%#63,1%
